"Student_ID","Age","Gender","Academic_Level","Country","Avg_Daily_Usage_Hours","Most_Used_Platform","Sleep_Hours_Per_Night","Mental_Health_Score","Relationship_Status","Conflicts_Over_Social_Media","Addicted_Score","Social_Media_Burnout"
6350,19,"Female","Undergraduate","India",5.1,"WhatsApp",6.8,8,"Single",3,7,"High"
207,20,"Female","Undergraduate","Pakistan",7.7,"Instagram",5.8,6,"Single",4,8,"Moderate"
6263,20,"Female","Undergraduate","Japan",3.5,"Instagram",7.3,7,"In Relationship",3,9,"High"
7449,22,"Male","Graduate","Ireland",5,"Instagram",6,8,"Single",4,5,"High"
4656,19,"Female","Undergraduate","USA",2.4,"KakaoTalk",8,5,"Complicated",1,8,"Low"
2812,21,"Male","Graduate","Turkey",3.8,"TikTok",5.5,5,"In Relationship",2,9,"Low"
6053,19,"Female","Undergraduate","Ireland",7.4,"Facebook",8.6,8,"Single",3,8,"Moderate"
1057,20,"Female","Undergraduate","Norway",3.1,"Instagram",5.7,6,"Single",3,8,"High"
9576,22,"Male","Graduate","Oman",5.3,"Facebook",6.7,5,"In Relationship",3,7,"Low"
9122,21,"Male","Undergraduate","UAE",6.1,"TikTok",7.5,6,"Complicated",3,7,"Moderate"
520,19,"Female","High School","Switzerland",3.9,"TikTok",6.7,7,"Single",3,5,"Moderate"
5588,22,"Male","Graduate","Denmark",8,"Snapchat",8.1,5,"Single",4,7,"Moderate"
3159,20,"Female","Undergraduate","Switzerland",7.3,"Instagram",7.4,5,"Single",1,6,"Moderate"
9355,20,"Female","Undergraduate","Turkey",6.2,"Facebook",6.9,4,"In Relationship",1,7,"Moderate"
3456,21,"Male","Graduate","Australia",3.8,"Instagram",5.9,7,"Single",3,8,"Moderate"
2279,21,"Male","Graduate","Ireland",4.5,"Facebook",6.1,5,"Single",2,7,"High"
9551,22,"Female","Graduate","Germany",3.8,"Instagram",6.4,7,"Single",4,8,"Moderate"
332,19,"Female","Undergraduate","Denmark",4.7,"Facebook",7.6,8,"Single",2,7,"Moderate"
1385,21,"Male","Undergraduate","Japan",2.4,"LINE",8,8,"In Relationship",3,7,"Low"
4164,20,"Female","Undergraduate","France",4.9,"Instagram",8.6,6,"Single",2,4,"Low"
7199,21,"Male","Graduate","Montenegro",6.7,"TikTok",8.4,5,"In Relationship",3,4,"Low"
4262,20,"Female","Undergraduate","UAE",5.7,"WhatsApp",5.9,8,"Single",3,8,"Moderate"
9269,22,"Male","Graduate","Maldives",5.2,"WeChat",6.8,5,"In Relationship",4,7,"Low"
1128,22,"Male","Graduate","Spain",6.7,"Facebook",8.8,7,"In Relationship",3,7,"High"
6428,21,"Male","Graduate","Malaysia",4.3,"Instagram",5.3,6,"Complicated",3,7,"High"
3052,20,"Female","Undergraduate","Sri Lanka",6.1,"TikTok",7.4,5,"Single",3,9,"Moderate"
7712,20,"Female","Undergraduate","Australia",4.2,"Facebook",7.5,7,"Single",2,7,"Moderate"
9896,20,"Female","Undergraduate","Finland",4.7,"LINE",5.6,5,"In Relationship",4,3,"Moderate"
3824,21,"Male","Graduate","Germany",7.6,"TikTok",6.4,6,"In Relationship",2,7,"Moderate"
3031,22,"Male","Graduate","Switzerland",5.9,"Instagram",7.9,5,"Single",2,4,"Low"
285,20,"Female","Undergraduate","Pakistan",3.8,"VKontakte",8.9,6,"Single",2,6,"Moderate"
7475,19,"Female","Undergraduate","Mexico",5.6,"Facebook",4.8,8,"Single",2,5,"Moderate"
6409,19,"Female","Undergraduate","Singapore",4.6,"TikTok",6.2,8,"Single",2,9,"Low"
3682,22,"Male","Graduate","UAE",3.2,"Instagram",7.3,8,"In Relationship",2,5,"Moderate"
6199,22,"Male","Graduate","Denmark",4.4,"Instagram",7.7,6,"Single",2,5,"Moderate"
3362,20,"Female","Undergraduate","South Korea",4.8,"Twitter",5.9,6,"Single",3,7,"High"
4950,21,"Male","Graduate","France",6.1,"Facebook",7.2,8,"Single",3,4,"Moderate"
5761,21,"Male","Graduate","Sri Lanka",6.1,"Facebook",5.5,7,"Single",2,5,"High"
6915,20,"Female","Undergraduate","Pakistan",5.7,"Instagram",8.2,6,"In Relationship",2,4,"Low"
2416,21,"Male","Graduate","Italy",5.7,"TikTok",4.9,5,"Single",4,7,"Moderate"
3013,19,"Female","Undergraduate","Brazil",5.1,"Facebook",6.7,6,"In Relationship",2,4,"High"
233,23,"Female","Graduate","South Korea",3.4,"Instagram",6.7,7,"Single",4,6,"Moderate"
2611,22,"Male","Graduate","Jordan",4,"TikTok",8.2,7,"Single",2,4,"Moderate"
3110,21,"Male","Graduate","Russia",4.3,"Twitter",7.4,7,"Single",4,8,"Moderate"
9959,21,"Male","Graduate","India",3,"WhatsApp",4.2,7,"Single",3,5,"High"
5461,19,"Male","High School","New Zealand",4.2,"Facebook",7.8,6,"Single",1,8,"Moderate"
4148,21,"Male","Graduate","Ireland",6.1,"Facebook",8,7,"Single",3,9,"Moderate"
7125,22,"Male","Graduate","Israel",3.9,"TikTok",7.4,6,"Single",3,9,"Moderate"
7959,21,"Female","Undergraduate","France",4,"TikTok",8.3,7,"Single",3,6,"Low"
3194,20,"Female","Undergraduate","Japan",5.4,"TikTok",4.9,7,"Single",1,7,"Moderate"
4180,21,"Male","Graduate","Poland",5.7,"LINE",5.1,8,"Single",1,6,"Low"
1816,20,"Female","Undergraduate","India",7,"TikTok",7.3,6,"In Relationship",2,7,"Moderate"
7334,19,"Female","Undergraduate","USA",4.8,"Instagram",8.7,6,"Single",3,5,"Low"
4095,19,"Female","Undergraduate","Maldives",8.3,"WhatsApp",6.5,5,"Single",3,7,"Moderate"
449,23,"Female","Graduate","Russia",4.8,"Instagram",7.4,5,"In Relationship",2,4,"High"
7311,23,"Male","Graduate","Canada",2.5,"Instagram",7.5,5,"Single",3,4,"Moderate"
1163,22,"Male","Graduate","Norway",6.3,"TikTok",6.8,8,"In Relationship",4,7,"Low"
5273,20,"Female","Undergraduate","India",3.8,"Instagram",8.5,7,"In Relationship",3,7,"Low"
1459,19,"Female","Undergraduate","Pakistan",4.2,"TikTok",7.7,6,"In Relationship",2,7,"High"
2480,24,"Male","Graduate","Canada",2.2,"WhatsApp",5.9,5,"Single",2,7,"Low"
8496,20,"Female","Undergraduate","Sri Lanka",5,"Instagram",8.5,6,"In Relationship",4,7,"Moderate"
4172,19,"Female","Undergraduate","Italy",7.1,"Instagram",8.5,5,"In Relationship",3,4,"Moderate"
3269,21,"Male","Graduate","France",6.3,"Facebook",7.5,7,"Single",3,5,"Moderate"
8398,20,"Male","Undergraduate","Sri Lanka",5.3,"Facebook",7.1,7,"In Relationship",4,7,"Moderate"
997,19,"Female","Undergraduate","Canada",3.7,"WhatsApp",7.3,7,"Single",3,5,"Moderate"
5500,22,"Male","Graduate","Brazil",7,"LinkedIn",7.4,6,"Single",3,7,"Moderate"
6946,18,"Male","High School","New Zealand",4.2,"TikTok",5.6,5,"In Relationship",3,5,"Moderate"
2857,20,"Female","Undergraduate","USA",4.6,"Instagram",7.6,5,"In Relationship",4,9,"Moderate"
7812,22,"Male","Graduate","Switzerland",3.8,"Instagram",6.5,6,"In Relationship",3,5,"Moderate"
5756,21,"Male","Graduate","Germany",4.8,"Instagram",8.4,6,"Single",3,5,"Moderate"
739,24,"Male","Graduate","India",5.8,"Instagram",8.1,6,"In Relationship",3,5,"Moderate"
8787,21,"Male","Graduate","India",6.2,"Instagram",7.8,5,"Single",3,7,"Low"
5888,22,"Male","Graduate","Ireland",4.1,"YouTube",7.3,7,"In Relationship",3,8,"Moderate"
8385,18,"Female","High School","Malaysia",5.5,"Twitter",8.9,7,"Complicated",3,7,"Moderate"
8656,22,"Male","Graduate","Italy",4,"Facebook",7,8,"In Relationship",4,5,"Moderate"
1164,24,"Male","Graduate","India",7.3,"Instagram",6.8,5,"Single",2,7,"Moderate"
308,22,"Male","Graduate","Estonia",6.3,"KakaoTalk",7.8,5,"Single",3,7,"Low"
423,22,"Male","Graduate","Canada",7.4,"Instagram",8,5,"Single",2,8,"Moderate"
6404,20,"Female","Undergraduate","Turkey",4.4,"Instagram",7.8,7,"Single",2,7,"High"
7383,20,"Female","Undergraduate","Finland",5.8,"Instagram",7.6,8,"In Relationship",3,5,"Moderate"
6943,20,"Female","Undergraduate","Qatar",3.3,"Instagram",5.3,5,"Single",3,7,"Moderate"
4647,21,"Male","Graduate","Maldives",4.7,"Facebook",7.5,5,"In Relationship",3,5,"Moderate"
7717,20,"Female","Undergraduate","Thailand",4.4,"TikTok",8.2,5,"Single",3,7,"Low"
8171,20,"Female","Undergraduate","Russia",4.5,"Twitter",8.4,8,"In Relationship",2,5,"High"
2485,22,"Male","Graduate","Germany",5.3,"Instagram",4.8,7,"Single",3,7,"Moderate"
2587,21,"Male","Undergraduate","Finland",5.5,"LINE",7.6,7,"Single",4,4,"Moderate"
741,20,"Female","High School","Russia",5.4,"Instagram",8.3,6,"In Relationship",2,7,"Moderate"
4286,20,"Female","Undergraduate","Poland",4.5,"TikTok",8.9,8,"In Relationship",2,4,"High"
6643,21,"Male","Graduate","Ireland",4.2,"Instagram",6.6,6,"Single",5,7,"Moderate"
454,21,"Male","Graduate","Pakistan",3.3,"TikTok",6.1,7,"Single",1,7,"Moderate"
5145,19,"Male","Undergraduate","Estonia",6.1,"WhatsApp",8,6,"Single",4,7,"Moderate"
3643,22,"Male","Graduate","Nigeria",7.4,"TikTok",5.3,8,"Single",3,6,"Moderate"
5374,22,"Male","Graduate","Sri Lanka",4.3,"TikTok",5.2,4,"Single",1,6,"Moderate"
623,21,"Male","Graduate","Trinidad",4.6,"LinkedIn",6,8,"In Relationship",3,7,"Moderate"
5165,24,"Male","Graduate","USA",3.6,"Facebook",5.8,8,"In Relationship",5,5,"Moderate"
7104,22,"Male","Graduate","Monaco",6.5,"WeChat",6.4,5,"Single",4,8,"High"
9494,22,"Male","Graduate","India",4.4,"LINE",6.3,6,"In Relationship",4,7,"Moderate"
4448,20,"Female","Undergraduate","Japan",5.5,"Instagram",8.2,6,"Single",4,9,"Moderate"
8682,22,"Male","Graduate","New Zealand",3.7,"Facebook",6.4,5,"In Relationship",2,4,"Moderate"
8226,22,"Female","Graduate","Sri Lanka",4.4,"Instagram",8.5,6,"Single",3,8,"Moderate"
2651,19,"Female","Undergraduate","Switzerland",3.4,"Instagram",7.3,8,"Single",2,8,"Moderate"
8264,19,"Female","Undergraduate","Denmark",6.7,"WhatsApp",8.5,6,"In Relationship",4,8,"Moderate"
7396,22,"Male","Graduate","Bangladesh",6.3,"Instagram",4.9,6,"Single",4,3,"Moderate"
1422,18,"Male","High School","UK",5.6,"Instagram",7.6,6,"Single",3,6,"Moderate"
6997,19,"Female","Undergraduate","USA",2.7,"Instagram",7.2,6,"Single",2,7,"Moderate"
9811,20,"Female","Undergraduate","France",6.1,"Instagram",8.3,8,"In Relationship",2,7,"Moderate"
5611,20,"Female","Undergraduate","UK",6.1,"WhatsApp",8.4,7,"Complicated",2,8,"Moderate"
3535,19,"Male","Undergraduate","Italy",4.5,"TikTok",7.8,5,"Single",2,8,"High"
8758,19,"Female","Undergraduate","Chile",4.5,"TikTok",8.4,6,"In Relationship",3,8,"Low"
1716,20,"Male","Undergraduate","Canada",7,"TikTok",5.2,7,"Single",2,6,"Moderate"
9963,18,"Male","High School","Nepal",4.2,"TikTok",7.2,7,"Single",3,8,"Moderate"
8593,23,"Female","Graduate","Iceland",6.5,"Instagram",7.4,6,"Single",4,6,"High"
9210,20,"Female","Undergraduate","USA",6.8,"Facebook",7.9,6,"Single",3,4,"Moderate"
7343,22,"Female","Graduate","Bangladesh",4.8,"Facebook",7.6,6,"In Relationship",3,7,"Moderate"
6773,21,"Male","Graduate","Canada",3.1,"Instagram",5.9,6,"In Relationship",4,9,"Moderate"
650,19,"Male","Undergraduate","Maldives",3.4,"Twitter",7.5,5,"Single",4,5,"Low"
7492,22,"Male","Graduate","South Africa",2.6,"Facebook",7.9,5,"Single",2,5,"Moderate"
679,21,"Male","Graduate","France",6.2,"WeChat",4.8,5,"In Relationship",3,4,"Moderate"
4031,21,"Male","Graduate","Mexico",5.6,"Facebook",5.7,7,"In Relationship",2,4,"High"
8502,19,"Female","Undergraduate","Russia",6.1,"Instagram",7.9,8,"In Relationship",2,7,"Moderate"
4688,22,"Male","Graduate","Denmark",6.8,"Twitter",6.4,6,"Single",3,5,"High"
7086,21,"Male","Graduate","Turkey",4.5,"Instagram",4.5,5,"In Relationship",3,4,"Moderate"
6929,19,"Female","Undergraduate","Denmark",5.9,"Instagram",5.9,7,"In Relationship",3,5,"Moderate"
5504,22,"Male","Graduate","Australia",4.4,"TikTok",6.8,7,"Single",2,7,"Moderate"
5346,19,"Female","Undergraduate","Georgia",4.6,"Instagram",4.7,7,"Complicated",2,7,"Moderate"
6052,20,"Female","Undergraduate","Ireland",3,"Facebook",5.2,7,"In Relationship",4,9,"Moderate"
977,24,"Male","Graduate","Mexico",4.8,"TikTok",6.6,5,"In Relationship",4,7,"Low"
3770,20,"Female","Undergraduate","Ireland",3.6,"Facebook",8,7,"In Relationship",2,8,"Moderate"
112,21,"Male","Graduate","Syria",4.5,"Instagram",8.5,7,"In Relationship",1,7,"Moderate"
4491,20,"Female","Undergraduate","Ireland",3.6,"Facebook",8.4,7,"In Relationship",2,7,"Moderate"
3022,21,"Male","Graduate","Sri Lanka",3.6,"TikTok",9.2,6,"Single",3,5,"Moderate"
431,21,"Male","Graduate","Denmark",3.5,"TikTok",8.4,7,"Single",3,6,"Moderate"
1808,21,"Male","Graduate","Ireland",3,"LINE",8.1,6,"In Relationship",3,9,"Moderate"
7241,21,"Male","Undergraduate","Australia",5.3,"WhatsApp",7.1,7,"In Relationship",4,8,"Moderate"
83,21,"Male","Graduate","Turkey",4.1,"TikTok",8.4,8,"In Relationship",2,5,"Moderate"
1256,22,"Male","Graduate","Ireland",4.6,"Facebook",5.4,5,"In Relationship",2,6,"Low"
418,22,"Male","Graduate","Japan",5.8,"WhatsApp",7.3,6,"Single",2,5,"Moderate"
1848,18,"Female","High School","Switzerland",3.9,"Facebook",7.2,7,"In Relationship",3,4,"Moderate"
640,24,"Male","Graduate","South Korea",4.7,"TikTok",7.2,5,"Single",2,4,"Low"
5257,22,"Male","Graduate","Philippines",5.5,"Facebook",6.8,6,"In Relationship",2,4,"Moderate"
350,22,"Male","Graduate","Germany",5.8,"Facebook",6.9,7,"Single",3,6,"Moderate"
4433,22,"Male","Graduate","USA",4.6,"Facebook",7.3,6,"In Relationship",2,9,"Moderate"
1946,22,"Male","Graduate","China",5.2,"Facebook",5.8,5,"In Relationship",4,8,"High"
9697,23,"Male","Graduate","USA",6.4,"Instagram",5.8,8,"In Relationship",1,7,"Moderate"
3266,23,"Male","Graduate","Kenya",4.2,"Facebook",6,6,"Single",4,5,"Moderate"
7964,22,"Male","Graduate","USA",6.6,"Instagram",7.2,7,"Single",3,5,"Low"
4412,19,"Male","Undergraduate","Ireland",7.1,"Instagram",5.7,5,"In Relationship",2,7,"Moderate"
8431,21,"Male","Graduate","Australia",7.1,"Instagram",7.2,7,"Single",3,7,"High"
3224,23,"Male","Graduate","Brazil",6.2,"YouTube",7.2,6,"Single",3,7,"Moderate"
1772,20,"Female","Undergraduate","Nepal",7.1,"TikTok",7.3,4,"Single",2,8,"Moderate"
30,21,"Male","Undergraduate","Australia",4.8,"Instagram",7.2,6,"In Relationship",3,7,"Moderate"
4837,21,"Male","Graduate","Sweden",4.9,"Instagram",6.3,5,"Single",4,7,"Low"
8600,20,"Female","Undergraduate","USA",3.7,"Instagram",8,5,"In Relationship",4,7,"Moderate"
8056,19,"Male","High School","Nepal",6.5,"Twitter",5.9,7,"Single",2,7,"Low"
9776,21,"Male","Graduate","Maldives",7,"TikTok",7,8,"Single",4,5,"Low"
699,19,"Female","Undergraduate","Egypt",7.3,"Instagram",6.9,6,"Single",3,7,"Moderate"
5533,21,"Female","Graduate","Slovenia",5.9,"Facebook",5.9,7,"In Relationship",3,6,"Low"
8556,21,"Male","Graduate","Canada",4.3,"WhatsApp",7.6,5,"Single",3,5,"Moderate"
5103,20,"Male","Undergraduate","Brazil",4.6,"Instagram",6.7,6,"Complicated",2,8,"Low"
7217,21,"Male","Graduate","Canada",4.2,"Instagram",5.5,6,"In Relationship",4,8,"Low"
8976,20,"Male","Undergraduate","New Zealand",6.9,"TikTok",6.3,6,"In Relationship",5,6,"Moderate"
8002,22,"Male","Graduate","Sri Lanka",4.4,"TikTok",5.4,5,"Single",3,6,"Low"
8917,22,"Female","Graduate","Switzerland",4.7,"Twitter",8.3,6,"In Relationship",1,9,"Moderate"
4201,20,"Female","Undergraduate","Sri Lanka",4.7,"Instagram",8.5,6,"Single",3,7,"Low"
9208,19,"Male","Undergraduate","Brazil",4.5,"VKontakte",6.7,5,"In Relationship",2,7,"High"
1626,21,"Male","Undergraduate","South Korea",2.6,"Facebook",6.4,4,"Single",4,7,"Moderate"
8538,22,"Male","Graduate","Japan",5.6,"Facebook",6.3,7,"In Relationship",4,7,"Moderate"
550,22,"Male","Graduate","Poland",4.4,"Facebook",8,6,"Single",3,8,"Moderate"
2825,22,"Male","Graduate","Australia",3.3,"WhatsApp",6.8,5,"In Relationship",4,5,"Moderate"
2307,21,"Male","Graduate","USA",5.5,"Instagram",6.2,8,"In Relationship",3,7,"Low"
2861,19,"Female","Undergraduate","India",4.6,"WhatsApp",7.4,6,"In Relationship",2,9,"High"
6634,22,"Male","Graduate","Turkey",5.2,"Twitter",6.8,6,"Single",2,5,"Moderate"
8756,20,"Male","Undergraduate","Azerbaijan",3.9,"TikTok",7.7,7,"Single",3,7,"High"
5760,23,"Female","Graduate","Australia",7.4,"Twitter",8.1,8,"Single",2,9,"Low"
7270,19,"Female","Undergraduate","Malaysia",2.3,"TikTok",4.3,7,"Single",4,7,"Moderate"
6922,19,"Female","High School","Mexico",4.4,"TikTok",6.5,6,"Single",4,5,"Moderate"
2171,19,"Male","Undergraduate","New Zealand",3.6,"WhatsApp",5.8,7,"Single",3,7,"Low"
968,19,"Female","Undergraduate","Maldives",3.3,"Facebook",8.7,5,"Single",1,5,"Moderate"
4480,21,"Male","Graduate","Hong Kong",4.9,"Instagram",8.6,8,"Single",3,7,"Moderate"
644,20,"Female","Undergraduate","India",5.6,"WeChat",4.8,8,"Single",1,5,"Moderate"
5087,22,"Male","Graduate","Switzerland",3.7,"TikTok",5.7,7,"Single",1,8,"Moderate"
9818,22,"Male","Graduate","Japan",5.1,"TikTok",6.5,4,"Single",4,4,"Moderate"
2075,21,"Male","Graduate","Germany",6.1,"Instagram",6.4,8,"In Relationship",4,9,"Low"
6252,21,"Female","Graduate","Poland",5.2,"TikTok",8.7,8,"In Relationship",3,4,"Moderate"
4806,22,"Male","Graduate","Canada",5,"LinkedIn",7.2,6,"In Relationship",4,8,"Moderate"
5896,19,"Female","Undergraduate","Canada",3.2,"KakaoTalk",5.8,6,"Single",2,7,"High"
8950,21,"Male","Graduate","Sri Lanka",2,"VKontakte",7.6,6,"Single",3,7,"Moderate"
4971,21,"Male","Undergraduate","South Korea",4.1,"Facebook",7.9,6,"In Relationship",2,7,"Moderate"
9975,19,"Female","Undergraduate","Maldives",4.5,"TikTok",8.6,6,"Single",2,8,"Low"
375,20,"Male","Undergraduate","India",3.4,"Twitter",5.4,6,"In Relationship",3,7,"Moderate"
4961,20,"Female","Undergraduate","Moldova",4.2,"Instagram",7.5,6,"In Relationship",2,8,"High"
1601,19,"Male","Undergraduate","Japan",5.6,"Instagram",6.8,8,"In Relationship",2,7,"Moderate"
5897,20,"Female","Undergraduate","France",6.1,"Instagram",6.4,5,"Single",4,3,"Moderate"
3888,21,"Male","Graduate","India",6,"Instagram",8.8,7,"Complicated",4,5,"High"
1092,20,"Female","Undergraduate","Liechtenstein",4.7,"Instagram",9.4,6,"Single",4,4,"High"
7098,20,"Female","Undergraduate","USA",5,"Instagram",8.1,6,"In Relationship",3,7,"Moderate"
3782,23,"Female","Graduate","Canada",4.4,"LINE",5.2,5,"In Relationship",4,5,"Low"
2424,21,"Male","Graduate","Denmark",5.9,"TikTok",8.1,6,"In Relationship",3,7,"Moderate"
8895,20,"Male","Undergraduate","UK",5.2,"Instagram",6,6,"Single",4,4,"Moderate"
567,20,"Male","Undergraduate","India",2.4,"WhatsApp",6.7,6,"Complicated",3,6,"Moderate"
1558,22,"Female","Graduate","New Zealand",2.9,"Instagram",5.7,7,"Single",3,7,"Moderate"
8836,21,"Male","Undergraduate","France",3.8,"Instagram",7.1,5,"In Relationship",2,8,"Low"
4644,19,"Female","Undergraduate","Maldives",6.2,"Instagram",6.8,6,"In Relationship",3,8,"Moderate"
8670,21,"Male","Graduate","India",6.9,"TikTok",6.4,8,"In Relationship",4,4,"High"
203,22,"Female","Graduate","Switzerland",5.3,"Instagram",5.6,5,"In Relationship",4,5,"Moderate"
3821,22,"Male","Graduate","Spain",3.9,"Instagram",6.4,5,"Single",3,7,"Low"
4616,21,"Male","Graduate","Spain",4.2,"Facebook",5.9,5,"Complicated",2,8,"Low"
9948,21,"Female","Graduate","France",7.3,"TikTok",5.8,8,"In Relationship",3,6,"Moderate"
9877,22,"Male","Graduate","India",5.8,"Instagram",7.6,8,"Complicated",2,5,"Moderate"
4453,21,"Female","Graduate","Spain",7,"Twitter",6.5,7,"In Relationship",3,8,"High"
9732,21,"Male","Undergraduate","Yemen",5.3,"TikTok",5.9,8,"In Relationship",1,8,"High"
118,20,"Female","Undergraduate","UK",2.4,"TikTok",7.5,5,"Single",2,5,"Low"
9615,20,"Female","Undergraduate","Hong Kong",7.3,"TikTok",6.2,5,"Single",5,8,"Moderate"
6860,19,"Male","Undergraduate","Spain",4.5,"TikTok",6.7,8,"Single",5,3,"Moderate"
9890,21,"Male","Graduate","India",3.5,"Instagram",6.7,8,"In Relationship",3,5,"Moderate"
2497,20,"Female","Undergraduate","Italy",5.2,"TikTok",7.1,6,"Complicated",2,7,"Moderate"
6144,19,"Female","Undergraduate","India",4.8,"TikTok",8.6,7,"In Relationship",3,7,"Moderate"
1516,20,"Male","Undergraduate","Bahrain",6.1,"Instagram",6.1,6,"Single",4,7,"Moderate"
7386,22,"Male","Graduate","Sri Lanka",5.9,"Facebook",8.7,6,"In Relationship",4,7,"Moderate"
2582,19,"Female","Undergraduate","South Africa",3.1,"TikTok",6.4,5,"In Relationship",2,7,"High"
8026,21,"Male","Undergraduate","Switzerland",5.7,"LINE",5.8,5,"Single",2,7,"Moderate"
2604,20,"Female","Undergraduate","Maldives",6.1,"VKontakte",7.4,6,"In Relationship",2,5,"Low"
6452,22,"Female","Graduate","Finland",5.2,"Instagram",6.9,6,"Single",4,7,"Moderate"
8173,24,"Male","Graduate","Bangladesh",5.9,"Instagram",6.1,8,"Single",2,9,"Low"
5880,20,"Female","Undergraduate","Pakistan",3.4,"Instagram",4.1,7,"Single",3,7,"Moderate"
8119,23,"Female","Graduate","Singapore",2.6,"Instagram",5.2,7,"In Relationship",1,8,"High"
4604,21,"Male","Graduate","Cyprus",2.8,"TikTok",6.4,8,"Single",1,8,"Moderate"
8727,20,"Male","Undergraduate","Switzerland",4.4,"TikTok",7.3,8,"Single",2,8,"Low"
9304,19,"Female","Undergraduate","Maldives",4.1,"Facebook",8.5,6,"Single",2,7,"Low"
6691,22,"Male","Graduate","Mexico",4,"WhatsApp",7.3,7,"In Relationship",4,8,"Low"
3393,22,"Male","Graduate","Russia",6.9,"WhatsApp",8.3,6,"In Relationship",2,6,"Moderate"
6557,22,"Male","Graduate","Mexico",4.8,"Instagram",7.9,7,"In Relationship",3,9,"Low"
9137,20,"Female","Undergraduate","Maldives",2.4,"LinkedIn",6.2,6,"Single",3,5,"Moderate"
246,20,"Female","Undergraduate","Spain",6.5,"Instagram",5.7,5,"Single",3,7,"High"
9674,22,"Male","Graduate","UK",2.3,"Instagram",7.4,7,"Single",2,4,"Low"
8815,21,"Male","Graduate","India",5.1,"WhatsApp",7.6,8,"Single",3,8,"Low"
5207,24,"Female","Graduate","Japan",5.1,"TikTok",7.2,8,"In Relationship",3,8,"Low"
9058,20,"Female","Undergraduate","Mexico",6.4,"Instagram",6.7,8,"Single",2,6,"High"
3488,22,"Male","Graduate","Pakistan",5.1,"Instagram",5.6,7,"In Relationship",3,7,"Moderate"
5644,22,"Male","Graduate","Greece",4.3,"Instagram",5.7,7,"Single",3,4,"Low"
9886,20,"Female","Undergraduate","Mexico",3.8,"VKontakte",5.9,5,"Single",3,5,"High"
2187,20,"Female","Undergraduate","China",5.8,"Instagram",6.9,6,"In Relationship",3,7,"High"
1814,19,"Male","High School","Pakistan",5.6,"LinkedIn",7.2,6,"Single",4,9,"Low"
2431,22,"Male","Graduate","Russia",3.1,"Facebook",5.8,5,"In Relationship",4,9,"Moderate"
7471,22,"Male","Graduate","France",5.8,"Twitter",5.2,8,"Single",2,5,"Moderate"
6603,19,"Female","High School","Italy",4.6,"WhatsApp",5.8,5,"In Relationship",1,5,"Low"
9471,21,"Male","Graduate","Turkey",5.6,"WeChat",8.9,5,"Single",3,8,"Moderate"
9865,19,"Female","Undergraduate","Canada",5.2,"TikTok",6.3,7,"In Relationship",1,8,"Moderate"
4862,19,"Female","Undergraduate","UK",5.8,"WhatsApp",5.7,5,"In Relationship",3,4,"High"
6842,20,"Female","Undergraduate","South Korea",4.2,"Instagram",6,4,"In Relationship",4,6,"High"
4496,19,"Female","Undergraduate","Mexico",4.8,"WhatsApp",5.5,7,"In Relationship",4,7,"High"
